Time [s], HR, PULSE, RESP, SpO2
298,87.0,87.0,15.0,100.0
299,87.0,87.0,15.0,100.0
300,88.0,87.0,15.0,100.0
301,88.0,87.0,15.0,100.0
302,88.0,87.0,15.0,100.0
303,88.0,87.0,15.0,100.0
304,88.0,87.0,15.0,100.0
305,88.0,87.0,15.0,100.0
306,89.0,87.0,15.0,100.0
307,89.0,87.0,15.0,100.0
308,89.0,87.0,15.0,100.0
309,89.0,87.0,15.0,100.0
310,90.0,87.0,15.0,100.0
311,90.0,88.0,15.0,100.0
312,90.0,88.0,15.0,100.0
313,90.0,88.0,15.0,100.0
314,90.0,88.0,15.0,100.0
315,91.0,88.0,15.0,100.0
316,91.0,89.0,15.0,100.0
317,91.0,89.0,15.0,100.0
318,91.0,89.0,15.0,100.0
319,92.0,89.0,16.0,100.0
320,92.0,89.0,16.0,100.0
321,92.0,89.0,16.0,100.0
322,92.0,90.0,16.0,100.0
323,92.0,90.0,16.0,100.0
324,93.0,90.0,18.0,100.0
325,93.0,91.0,18.0,100.0
326,93.0,91.0,18.0,100.0
327,93.0,91.0,18.0,100.0
328,93.0,92.0,18.0,100.0
329,92.0,92.0,18.0,100.0
330,92.0,92.0,18.0,100.0
331,92.0,92.0,19.0,100.0
332,92.0,92.0,19.0,100.0
333,92.0,92.0,19.0,100.0
334,92.0,92.0,19.0,100.0
335,92.0,92.0,18.0,100.0
336,93.0,92.0,18.0,100.0
337,93.0,92.0,18.0,100.0
338,93.0,92.0,19.0,100.0
339,93.0,92.0,19.0,100.0
340,93.0,92.0,19.0,100.0
341,93.0,92.0,19.0,100.0
342,92.0,92.0,18.0,100.0
343,92.0,92.0,18.0,100.0
344,92.0,93.0,18.0,100.0
345,92.0,93.0,18.0,100.0
346,92.0,93.0,18.0,100.0
347,92.0,93.0,18.0,100.0
348,91.0,93.0,18.0,100.0
349,91.0,93.0,18.0,100.0
350,91.0,93.0,17.0,100.0
351,91.0,93.0,17.0,100.0
352,91.0,92.0,17.0,100.0
353,91.0,92.0,17.0,100.0
354,91.0,92.0,16.0,100.0
355,91.0,92.0,16.0,100.0
356,91.0,91.0,16.0,100.0
357,91.0,91.0,16.0,100.0
358,91.0,91.0,15.0,100.0
359,91.0,91.0,15.0,99.0
360,91.0,91.0,15.0,99.0
361,91.0,90.0,15.0,99.0
362,91.0,90.0,15.0,99.0
363,91.0,90.0,15.0,99.0
364,91.0,90.0,15.0,100.0
365,91.0,90.0,15.0,100.0
366,92.0,90.0,15.0,100.0
367,92.0,90.0,15.0,100.0
368,93.0,90.0,15.0,100.0
369,93.0,90.0,15.0,100.0
370,94.0,91.0,15.0,100.0
371,94.0,91.0,15.0,100.0
372,94.0,91.0,15.0,100.0
373,94.0,92.0,15.0,100.0
374,95.0,92.0,15.0,100.0
375,94.0,93.0,15.0,100.0
376,94.0,93.0,15.0,100.0
377,94.0,94.0,15.0,100.0
378,94.0,94.0,15.0,100.0
379,93.0,95.0,15.0,100.0
380,93.0,95.0,15.0,100.0
381,93.0,95.0,15.0,100.0
382,92.0,95.0,15.0,100.0
383,92.0,94.0,15.0,100.0
384,92.0,94.0,15.0,100.0
385,91.0,94.0,15.0,100.0
386,91.0,93.0,15.0,100.0
387,91.0,93.0,15.0,100.0
388,91.0,92.0,15.0,100.0
389,91.0,92.0,15.0,100.0
390,91.0,92.0,15.0,100.0
391,91.0,91.0,15.0,100.0
392,91.0,91.0,15.0,100.0
393,91.0,91.0,15.0,100.0
394,91.0,91.0,15.0,100.0
395,91.0,90.0,14.0,100.0
396,91.0,90.0,14.0,100.0
397,91.0,90.0,14.0,100.0
398,92.0,90.0,14.0,100.0
399,92.0,90.0,15.0,100.0
400,92.0,90.0,15.0,100.0
401,92.0,90.0,15.0,100.0
402,92.0,90.0,15.0,100.0
403,92.0,91.0,15.0,100.0
404,91.0,91.0,15.0,100.0
405,91.0,91.0,15.0,100.0
406,91.0,91.0,15.0,100.0
407,91.0,92.0,15.0,100.0
408,91.0,92.0,14.0,100.0
409,90.0,92.0,14.0,100.0
410,90.0,92.0,14.0,100.0
411,90.0,92.0,14.0,100.0
412,90.0,91.0,14.0,100.0
413,90.0,91.0,14.0,100.0
414,89.0,91.0,14.0,100.0
415,89.0,91.0,14.0,100.0
416,90.0,90.0,14.0,100.0
417,90.0,90.0,14.0,100.0
418,90.0,90.0,14.0,100.0
419,90.0,89.0,14.0,100.0
420,90.0,89.0,14.0,100.0
421,90.0,89.0,14.0,100.0
422,90.0,89.0,14.0,100.0
423,90.0,89.0,14.0,100.0
424,90.0,89.0,14.0,100.0
425,90.0,89.0,14.0,100.0
426,90.0,89.0,14.0,100.0
427,90.0,89.0,14.0,100.0
428,90.0,89.0,14.0,100.0
429,90.0,89.0,14.0,100.0
430,90.0,89.0,14.0,100.0
431,90.0,89.0,14.0,100.0
432,91.0,89.0,14.0,100.0
433,91.0,89.0,14.0,100.0
434,91.0,89.0,14.0,100.0
435,91.0,89.0,14.0,100.0
436,91.0,90.0,15.0,100.0
437,91.0,90.0,15.0,100.0
438,92.0,90.0,15.0,100.0
439,92.0,90.0,15.0,100.0
440,92.0,90.0,15.0,100.0
441,92.0,90.0,15.0,100.0
442,92.0,90.0,15.0,100.0
443,92.0,91.0,15.0,100.0
444,93.0,91.0,15.0,100.0
445,93.0,91.0,15.0,100.0
446,93.0,91.0,15.0,100.0
447,93.0,92.0,15.0,100.0
448,93.0,92.0,15.0,100.0
449,93.0,92.0,15.0,100.0
450,94.0,92.0,15.0,100.0
451,94.0,92.0,15.0,100.0
452,94.0,92.0,16.0,100.0
453,94.0,92.0,16.0,100.0
454,94.0,93.0,16.0,100.0
455,94.0,93.0,16.0,100.0
456,94.0,93.0,16.0,100.0
457,93.0,93.0,16.0,100.0
458,93.0,93.0,16.0,100.0
459,93.0,93.0,16.0,100.0
460,93.0,94.0,16.0,100.0
461,93.0,94.0,16.0,100.0
462,93.0,94.0,16.0,100.0
463,93.0,94.0,16.0,100.0
464,93.0,94.0,15.0,100.0
465,93.0,94.0,15.0,100.0
466,93.0,94.0,15.0,100.0
467,93.0,94.0,15.0,100.0
468,92.0,93.0,15.0,100.0
469,92.0,93.0,15.0,100.0
470,92.0,93.0,15.0,100.0
471,91.0,93.0,15.0,100.0
472,91.0,93.0,15.0,100.0
473,90.0,93.0,15.0,100.0
474,90.0,92.0,15.0,100.0
475,89.0,92.0,15.0,100.0
476,89.0,92.0,15.0,100.0
477,89.0,92.0,15.0,100.0
478,89.0,91.0,15.0,100.0
479,89.0,91.0,15.0,100.0
480,89.0,90.0,15.0,100.0
0,77.0,75.0,17.0,97.0
1,76.0,75.0,17.0,97.0
2,76.0,75.0,17.0,97.0
3,77.0,75.0,17.0,97.0
4,76.0,75.0,17.0,97.0
5,76.0,76.0,17.0,97.0
6,76.0,76.0,17.0,96.0
7,77.0,77.0,17.0,96.0
8,76.0,78.0,17.0,96.0
9,76.0,78.0,17.0,96.0
10,76.0,78.0,17.0,96.0
11,76.0,78.0,17.0,96.0
12,76.0,77.0,17.0,96.0
13,76.0,77.0,17.0,96.0
14,76.0,76.0,17.0,96.0
15,74.0,76.0,17.0,96.0
16,76.0,76.0,17.0,96.0
17,76.0,76.0,17.0,96.0
18,77.0,76.0,17.0,96.0
19,76.0,75.0,17.0,96.0
20,76.0,75.0,17.0,96.0
21,77.0,75.0,17.0,96.0
22,76.0,75.0,17.0,96.0
23,76.0,75.0,17.0,96.0
24,76.0,75.0,17.0,96.0
25,77.0,75.0,17.0,96.0
26,75.0,75.0,17.0,96.0
27,76.0,75.0,17.0,96.0
28,76.0,75.0,17.0,96.0
29,75.0,75.0,17.0,97.0
30,75.0,75.0,17.0,97.0
31,75.0,75.0,17.0,96.0
32,75.0,75.0,17.0,96.0
33,75.0,75.0,17.0,96.0
34,75.0,75.0,17.0,96.0
35,76.0,75.0,17.0,96.0
36,75.0,75.0,17.0,96.0
37,75.0,75.0,17.0,96.0
38,76.0,75.0,17.0,96.0
39,77.0,75.0,17.0,96.0
40,76.0,75.0,17.0,96.0
41,76.0,75.0,17.0,96.0
42,75.0,75.0,17.0,96.0
43,76.0,75.0,17.0,97.0
44,76.0,75.0,18.0,97.0
45,76.0,75.0,18.0,97.0
46,76.0,75.0,18.0,97.0
47,76.0,75.0,18.0,97.0
48,76.0,75.0,18.0,97.0
49,75.0,75.0,18.0,97.0
50,74.0,75.0,18.0,97.0
51,76.0,75.0,17.0,97.0
52,75.0,75.0,17.0,97.0
53,76.0,75.0,17.0,97.0
54,76.0,75.0,17.0,97.0
55,76.0,75.0,17.0,97.0
56,75.0,75.0,17.0,97.0
57,76.0,75.0,18.0,97.0
58,77.0,75.0,18.0,96.0
59,76.0,75.0,18.0,96.0
60,76.0,75.0,18.0,96.0
61,77.0,75.0,18.0,96.0
62,77.0,75.0,18.0,96.0
63,78.0,76.0,18.0,96.0
64,76.0,76.0,18.0,96.0
65,77.0,76.0,18.0,96.0
66,76.0,76.0,18.0,96.0
67,76.0,76.0,18.0,96.0
68,78.0,76.0,18.0,97.0
69,76.0,76.0,18.0,97.0
70,76.0,76.0,18.0,97.0
71,76.0,76.0,18.0,97.0
72,76.0,76.0,18.0,97.0
73,74.0,76.0,18.0,97.0
74,76.0,76.0,18.0,97.0
75,76.0,75.0,18.0,97.0
76,76.0,76.0,18.0,97.0
77,76.0,76.0,18.0,97.0
78,77.0,76.0,18.0,97.0
79,77.0,76.0,18.0,97.0
80,77.0,76.0,18.0,97.0
81,77.0,76.0,18.0,97.0
82,77.0,76.0,18.0,97.0
83,78.0,76.0,18.0,97.0
84,77.0,76.0,18.0,97.0
85,77.0,76.0,17.0,96.0
86,77.0,76.0,17.0,96.0
87,76.0,76.0,17.0,96.0
88,77.0,77.0,18.0,96.0
89,77.0,77.0,18.0,96.0
90,77.0,77.0,18.0,96.0
91,77.0,77.0,18.0,96.0
92,77.0,77.0,18.0,96.0
93,77.0,77.0,18.0,96.0
94,77.0,77.0,18.0,96.0
95,77.0,77.0,18.0,96.0
96,78.0,77.0,18.0,96.0
97,78.0,77.0,18.0,96.0
98,77.0,77.0,18.0,96.0
99,77.0,77.0,18.0,96.0
100,77.0,77.0,18.0,96.0
101,77.0,77.0,18.0,96.0
102,77.0,77.0,17.0,96.0
103,77.0,77.0,17.0,96.0
104,77.0,77.0,17.0,96.0
105,79.0,77.0,17.0,96.0
106,77.0,77.0,17.0,96.0
107,77.0,77.0,17.0,96.0
108,77.0,77.0,17.0,96.0
109,77.0,77.0,17.0,96.0
110,77.0,77.0,17.0,96.0
111,78.0,77.0,16.0,96.0
112,77.0,77.0,16.0,96.0
113,76.0,77.0,16.0,96.0
114,77.0,77.0,16.0,96.0
115,77.0,77.0,16.0,96.0
116,76.0,77.0,16.0,96.0
117,78.0,77.0,16.0,96.0
118,77.0,77.0,16.0,96.0
119,76.0,77.0,16.0,96.0
120,76.0,77.0,16.0,96.0
121,76.0,77.0,16.0,96.0
122,75.0,77.0,16.0,96.0
123,75.0,77.0,16.0,96.0
124,76.0,77.0,16.0,96.0
125,76.0,77.0,16.0,96.0
126,77.0,77.0,16.0,96.0
127,75.0,77.0,16.0,96.0
128,75.0,77.0,16.0,96.0
129,77.0,77.0,16.0,96.0
130,76.0,77.0,16.0,96.0
131,80.0,77.0,16.0,96.0
132,86.0,77.0,16.0,96.0
133,83.0,77.0,16.0,96.0
134,84.0,77.0,16.0,96.0
135,84.0,77.0,17.0,96.0
136,86.0,77.0,17.0,96.0
137,83.0,77.0,17.0,96.0
138,84.0,76.0,18.0,96.0
139,84.0,76.0,18.0,97.0
140,79.0,76.0,18.0,97.0
141,77.0,76.0,18.0,97.0
142,77.0,76.0,18.0,97.0
143,77.0,76.0,18.0,97.0
144,76.0,76.0,19.0,97.0
145,77.0,76.0,19.0,97.0
146,77.0,77.0,19.0,96.0
147,76.0,77.0,19.0,96.0
148,77.0,77.0,19.0,96.0
149,78.0,77.0,19.0,96.0
150,76.0,77.0,19.0,96.0
151,77.0,77.0,19.0,96.0
152,76.0,76.0,19.0,96.0
153,76.0,76.0,19.0,96.0
154,76.0,76.0,19.0,96.0
155,77.0,76.0,19.0,96.0
156,77.0,76.0,19.0,96.0
157,76.0,76.0,19.0,96.0
158,76.0,76.0,19.0,96.0
159,76.0,76.0,19.0,96.0
160,76.0,76.0,19.0,96.0
161,76.0,76.0,19.0,96.0
162,76.0,76.0,19.0,96.0
163,76.0,76.0,19.0,96.0
164,74.0,76.0,19.0,96.0
165,74.0,76.0,19.0,96.0
166,76.0,75.0,19.0,96.0
167,76.0,75.0,19.0,96.0
168,76.0,75.0,19.0,96.0
169,75.0,75.0,19.0,96.0
170,76.0,75.0,19.0,96.0
171,76.0,75.0,19.0,96.0
172,74.0,75.0,19.0,96.0
173,76.0,75.0,19.0,96.0
174,77.0,75.0,19.0,96.0
175,76.0,75.0,19.0,96.0
176,76.0,75.0,19.0,96.0
177,76.0,75.0,19.0,96.0
178,76.0,75.0,19.0,96.0
179,76.0,75.0,19.0,96.0
180,77.0,75.0,19.0,96.0
181,77.0,75.0,19.0,96.0
182,76.0,75.0,19.0,96.0
183,75.0,75.0,18.0,96.0
184,76.0,75.0,18.0,96.0
185,76.0,75.0,18.0,96.0
186,76.0,75.0,18.0,96.0
187,76.0,75.0,18.0,96.0
188,75.0,75.0,18.0,96.0
189,76.0,75.0,18.0,96.0
190,76.0,75.0,18.0,96.0
191,76.0,75.0,18.0,96.0
192,77.0,75.0,18.0,96.0
193,76.0,75.0,18.0,96.0
194,76.0,76.0,18.0,96.0
195,76.0,76.0,18.0,96.0
196,78.0,76.0,18.0,96.0
197,77.0,76.0,18.0,96.0
198,74.0,76.0,18.0,96.0
199,77.0,76.0,18.0,96.0
200,77.0,76.0,17.0,96.0
201,75.0,76.0,17.0,96.0
202,75.0,76.0,17.0,96.0
203,77.0,76.0,17.0,96.0
204,77.0,76.0,17.0,96.0
205,76.0,76.0,17.0,96.0
206,77.0,76.0,17.0,96.0
207,78.0,76.0,17.0,96.0
208,78.0,76.0,17.0,96.0
209,77.0,76.0,17.0,96.0
210,77.0,76.0,17.0,96.0
211,78.0,77.0,18.0,96.0
212,78.0,77.0,18.0,96.0
213,77.0,77.0,18.0,96.0
214,77.0,77.0,17.0,96.0
215,77.0,77.0,17.0,96.0
216,77.0,77.0,17.0,96.0
217,77.0,77.0,18.0,96.0
218,76.0,77.0,18.0,96.0
219,77.0,77.0,18.0,96.0
220,77.0,77.0,18.0,96.0
221,76.0,77.0,18.0,96.0
222,76.0,77.0,18.0,96.0
223,76.0,77.0,18.0,96.0
224,76.0,77.0,18.0,96.0
225,76.0,76.0,18.0,96.0
226,76.0,76.0,18.0,96.0
227,76.0,76.0,18.0,96.0
228,76.0,76.0,18.0,96.0
229,76.0,76.0,18.0,96.0
230,76.0,76.0,18.0,96.0
231,76.0,76.0,18.0,96.0
232,75.0,76.0,18.0,96.0
233,75.0,76.0,18.0,96.0
234,75.0,76.0,18.0,96.0
235,75.0,76.0,18.0,96.0
236,75.0,76.0,18.0,96.0
237,75.0,75.0,18.0,96.0
238,74.0,75.0,18.0,96.0
239,75.0,75.0,18.0,96.0
240,75.0,75.0,18.0,96.0
241,75.0,75.0,18.0,96.0
242,75.0,75.0,18.0,96.0
243,76.0,75.0,18.0,96.0
244,76.0,75.0,18.0,96.0
245,76.0,75.0,18.0,95.0
246,76.0,75.0,18.0,95.0
247,76.0,75.0,18.0,95.0
248,76.0,75.0,18.0,96.0
249,75.0,75.0,18.0,96.0
250,75.0,75.0,18.0,96.0
251,75.0,75.0,18.0,96.0
252,75.0,75.0,18.0,96.0
253,75.0,75.0,18.0,96.0
254,75.0,75.0,18.0,96.0
255,75.0,75.0,18.0,96.0
256,75.0,75.0,18.0,96.0
257,75.0,75.0,18.0,96.0
258,77.0,75.0,18.0,96.0
259,76.0,75.0,18.0,96.0
260,75.0,75.0,18.0,96.0
261,76.0,75.0,18.0,96.0
262,77.0,75.0,18.0,96.0
263,75.0,75.0,18.0,96.0
264,75.0,75.0,18.0,96.0
265,75.0,75.0,18.0,96.0
266,76.0,75.0,18.0,96.0
267,75.0,75.0,18.0,96.0
268,75.0,75.0,18.0,96.0
269,75.0,75.0,18.0,96.0
270,75.0,75.0,18.0,96.0
271,76.0,75.0,18.0,96.0
272,76.0,75.0,18.0,96.0
273,76.0,75.0,18.0,96.0
274,76.0,75.0,17.0,96.0
275,76.0,75.0,17.0,96.0
276,76.0,75.0,17.0,96.0
277,76.0,75.0,17.0,96.0
278,76.0,75.0,17.0,96.0
279,74.0,75.0,17.0,96.0
280,76.0,75.0,17.0,96.0
281,75.0,75.0,18.0,96.0
282,76.0,75.0,18.0,96.0
283,76.0,75.0,18.0,96.0
284,76.0,75.0,18.0,96.0
285,76.0,75.0,18.0,96.0
286,76.0,75.0,18.0,96.0
287,76.0,75.0,18.0,96.0
288,77.0,75.0,18.0,96.0
289,76.0,75.0,18.0,96.0
290,76.0,75.0,18.0,96.0
291,76.0,75.0,18.0,96.0
292,76.0,75.0,18.0,96.0
293,76.0,75.0,18.0,96.0
294,76.0,75.0,18.0,96.0
295,76.0,75.0,18.0,96.0
296,74.0,75.0,18.0,96.0
297,76.0,75.0,18.0,96.0
298,76.0,75.0,18.0,96.0
299,76.0,75.0,18.0,96.0
300,76.0,75.0,18.0,96.0
301,76.0,75.0,18.0,96.0
302,76.0,75.0,18.0,96.0
303,76.0,75.0,18.0,96.0
304,75.0,75.0,18.0,96.0
305,77.0,75.0,18.0,96.0
306,76.0,75.0,18.0,96.0
307,76.0,76.0,18.0,96.0
308,76.0,76.0,18.0,96.0
309,76.0,76.0,18.0,96.0
310,77.0,76.0,18.0,95.0
311,76.0,76.0,17.0,95.0
312,76.0,76.0,17.0,95.0
313,78.0,76.0,17.0,95.0
314,75.0,76.0,18.0,95.0
315,76.0,76.0,18.0,95.0
316,75.0,76.0,18.0,95.0
317,76.0,76.0,18.0,95.0
318,77.0,76.0,17.0,95.0
319,76.0,76.0,17.0,95.0
320,77.0,76.0,17.0,95.0
321,76.0,76.0,18.0,95.0
322,77.0,76.0,18.0,95.0
323,75.0,76.0,18.0,95.0
324,76.0,76.0,18.0,95.0
325,78.0,76.0,18.0,95.0
326,77.0,76.0,18.0,95.0
327,77.0,76.0,18.0,95.0
328,75.0,76.0,18.0,95.0
329,77.0,76.0,18.0,95.0
330,77.0,76.0,18.0,95.0
331,76.0,76.0,18.0,95.0
332,78.0,76.0,18.0,95.0
333,76.0,76.0,18.0,95.0
334,77.0,76.0,18.0,95.0
335,77.0,76.0,18.0,95.0
336,77.0,76.0,18.0,95.0
337,77.0,76.0,18.0,95.0
338,78.0,76.0,18.0,95.0
339,77.0,76.0,18.0,95.0
340,77.0,76.0,18.0,95.0
341,77.0,76.0,18.0,95.0
342,77.0,77.0,18.0,95.0
343,83.0,77.0,18.0,95.0
344,84.0,77.0,18.0,95.0
345,84.0,77.0,18.0,95.0
346,87.0,77.0,18.0,95.0
347,90.0,77.0,18.0,95.0
348,92.0,77.0,18.0,95.0
349,91.0,77.0,18.0,95.0
350,89.0,77.0,18.0,95.0
351,85.0,77.0,18.0,95.0
352,84.0,77.0,18.0,95.0
353,82.0,77.0,18.0,95.0
354,83.0,77.0,18.0,95.0
355,83.0,77.0,18.0,95.0
356,78.0,76.0,18.0,95.0
357,76.0,76.0,18.0,95.0
358,76.0,76.0,18.0,95.0
359,78.0,76.0,17.0,95.0
360,77.0,76.0,17.0,95.0
361,77.0,76.0,17.0,95.0
362,78.0,76.0,18.0,95.0
363,77.0,76.0,18.0,95.0
364,75.0,76.0,18.0,95.0
365,77.0,76.0,17.0,95.0
366,77.0,76.0,17.0,95.0
367,75.0,76.0,17.0,95.0
368,75.0,76.0,17.0,95.0
369,77.0,76.0,17.0,95.0
370,77.0,77.0,17.0,95.0
371,77.0,77.0,17.0,95.0
372,77.0,77.0,17.0,95.0
373,77.0,77.0,17.0,95.0
374,75.0,77.0,17.0,95.0
375,77.0,76.0,17.0,95.0
376,77.0,76.0,17.0,95.0
377,77.0,76.0,17.0,95.0
378,73.0,76.0,17.0,95.0
379,73.0,76.0,17.0,95.0
380,75.0,76.0,17.0,95.0
381,75.0,76.0,17.0,95.0
382,76.0,76.0,17.0,95.0
383,77.0,76.0,17.0,95.0
384,78.0,76.0,17.0,95.0
385,76.0,76.0,18.0,95.0
386,77.0,76.0,18.0,95.0
387,78.0,76.0,18.0,95.0
388,76.0,76.0,18.0,95.0
389,79.0,76.0,18.0,95.0
390,78.0,76.0,18.0,95.0
391,77.0,76.0,18.0,95.0
392,76.0,76.0,19.0,95.0
393,76.0,76.0,19.0,95.0
394,77.0,76.0,19.0,95.0
395,77.0,76.0,18.0,95.0
396,76.0,76.0,18.0,95.0
397,76.0,76.0,18.0,95.0
398,76.0,76.0,19.0,95.0
399,77.0,76.0,19.0,95.0
400,77.0,76.0,19.0,95.0
401,76.0,76.0,19.0,95.0
402,77.0,76.0,19.0,95.0
403,77.0,76.0,19.0,95.0
404,77.0,76.0,19.0,95.0
405,77.0,76.0,19.0,95.0
406,77.0,76.0,19.0,95.0
407,77.0,77.0,19.0,95.0
408,77.0,77.0,19.0,95.0
409,77.0,77.0,19.0,95.0
410,78.0,77.0,19.0,95.0
411,77.0,77.0,18.0,95.0
412,77.0,77.0,18.0,95.0
413,77.0,77.0,18.0,95.0
414,77.0,77.0,18.0,95.0
415,77.0,77.0,18.0,95.0
416,76.0,77.0,18.0,95.0
417,75.0,77.0,18.0,95.0
418,77.0,77.0,17.0,95.0
419,76.0,77.0,17.0,95.0
420,77.0,77.0,17.0,95.0
421,78.0,77.0,17.0,95.0
422,78.0,77.0,17.0,95.0
423,76.0,77.0,17.0,95.0
424,76.0,76.0,17.0,95.0
425,75.0,76.0,17.0,95.0
426,77.0,76.0,17.0,95.0
427,78.0,76.0,17.0,95.0
428,76.0,76.0,17.0,95.0
429,76.0,76.0,17.0,95.0
430,76.0,76.0,17.0,95.0
431,75.0,76.0,17.0,95.0
432,75.0,76.0,17.0,95.0
433,78.0,76.0,17.0,95.0
434,78.0,76.0,16.0,95.0
435,76.0,76.0,16.0,95.0
436,76.0,76.0,16.0,95.0
437,76.0,76.0,16.0,95.0
438,76.0,76.0,16.0,95.0
439,76.0,76.0,16.0,95.0
440,76.0,76.0,16.0,95.0
441,78.0,76.0,17.0,95.0
442,76.0,76.0,17.0,95.0
443,76.0,76.0,17.0,95.0
444,77.0,76.0,17.0,95.0
445,77.0,76.0,17.0,95.0
446,76.0,76.0,17.0,95.0
447,76.0,76.0,17.0,95.0
448,76.0,76.0,17.0,95.0
449,75.0,76.0,17.0,95.0
450,76.0,76.0,17.0,95.0
451,76.0,76.0,17.0,95.0
452,75.0,76.0,17.0,95.0
453,76.0,76.0,17.0,95.0
454,75.0,76.0,17.0,95.0
455,77.0,76.0,17.0,95.0
456,76.0,75.0,17.0,95.0
457,76.0,75.0,17.0,95.0
458,76.0,75.0,17.0,95.0
459,76.0,75.0,17.0,95.0
460,76.0,75.0,17.0,95.0
461,76.0,75.0,18.0,95.0
462,76.0,75.0,18.0,95.0
463,76.0,75.0,18.0,95.0
464,76.0,75.0,18.0,95.0
465,76.0,76.0,17.0,95.0
466,77.0,76.0,17.0,95.0
467,76.0,75.0,17.0,95.0
468,76.0,75.0,17.0,95.0
469,76.0,75.0,17.0,95.0
470,76.0,75.0,17.0,95.0
471,76.0,75.0,17.0,95.0
472,76.0,75.0,17.0,95.0
473,76.0,75.0,17.0,95.0
474,76.0,75.0,17.0,96.0
475,76.0,75.0,17.0,96.0
476,76.0,75.0,17.0,96.0
477,76.0,75.0,17.0,96.0
478,76.0,75.0,17.0,96.0
479,76.0,75.0,17.0,96.0
480,76.0,75.0,17.0,96.0
0,94.0,93.0,16.0,93.0
1,94.0,93.0,15.0,93.0
2,94.0,93.0,15.0,93.0
3,94.0,93.0,15.0,93.0
4,96.0,93.0,15.0,93.0
5,94.0,94.0,16.0,93.0
6,94.0,94.0,16.0,93.0
7,94.0,94.0,16.0,93.0
8,94.0,94.0,16.0,93.0
9,94.0,94.0,16.0,93.0
10,94.0,94.0,17.0,93.0
11,94.0,94.0,17.0,93.0
12,94.0,94.0,17.0,93.0
13,94.0,94.0,18.0,93.0
14,94.0,94.0,18.0,93.0
15,94.0,94.0,18.0,93.0
16,94.0,94.0,18.0,93.0
17,94.0,94.0,18.0,93.0
18,94.0,94.0,18.0,93.0
19,94.0,94.0,18.0,93.0
20,94.0,94.0,18.0,93.0
21,96.0,94.0,18.0,93.0
22,94.0,94.0,18.0,93.0
23,94.0,94.0,18.0,93.0
24,94.0,94.0,18.0,93.0
25,94.0,94.0,18.0,93.0
26,94.0,94.0,18.0,93.0
27,93.0,94.0,18.0,93.0
28,93.0,94.0,18.0,93.0
29,93.0,94.0,18.0,93.0
30,93.0,94.0,18.0,93.0
31,93.0,94.0,18.0,93.0
32,93.0,94.0,18.0,93.0
33,93.0,94.0,18.0,93.0
34,93.0,94.0,18.0,93.0
35,93.0,93.0,18.0,93.0
36,93.0,93.0,17.0,93.0
37,93.0,93.0,17.0,93.0
38,94.0,93.0,17.0,93.0
39,94.0,93.0,17.0,93.0
40,94.0,93.0,17.0,93.0
41,94.0,93.0,17.0,93.0
42,95.0,93.0,17.0,93.0
43,95.0,93.0,16.0,93.0
44,95.0,94.0,16.0,93.0
45,94.0,94.0,16.0,93.0
46,94.0,94.0,16.0,93.0
47,94.0,94.0,16.0,93.0
48,94.0,94.0,16.0,93.0
49,94.0,95.0,16.0,93.0
50,94.0,95.0,17.0,93.0
51,93.0,95.0,17.0,93.0
52,94.0,95.0,17.0,93.0
53,94.0,95.0,17.0,93.0
54,94.0,94.0,17.0,93.0
55,92.0,94.0,17.0,93.0
56,94.0,94.0,17.0,93.0
57,94.0,94.0,16.0,93.0
58,94.0,94.0,16.0,93.0
59,94.0,94.0,16.0,93.0
60,94.0,94.0,16.0,93.0
61,94.0,94.0,17.0,93.0
62,94.0,94.0,17.0,93.0
63,94.0,94.0,17.0,93.0
64,94.0,94.0,17.0,93.0
65,94.0,94.0,17.0,93.0
66,94.0,94.0,17.0,93.0
67,94.0,94.0,17.0,93.0
68,94.0,94.0,17.0,93.0
69,94.0,94.0,16.0,93.0
70,94.0,94.0,16.0,93.0
71,94.0,94.0,16.0,93.0
72,94.0,94.0,17.0,93.0
73,94.0,94.0,17.0,93.0
74,94.0,94.0,17.0,93.0
75,94.0,94.0,17.0,93.0
76,94.0,94.0,17.0,93.0
77,94.0,94.0,17.0,93.0
78,94.0,94.0,17.0,93.0
79,94.0,94.0,16.0,93.0
80,94.0,94.0,16.0,93.0
81,94.0,94.0,16.0,93.0
82,94.0,94.0,16.0,93.0
83,94.0,94.0,16.0,93.0
84,94.0,94.0,16.0,93.0
85,94.0,94.0,16.0,93.0
86,94.0,94.0,16.0,93.0
87,94.0,94.0,16.0,93.0
88,94.0,94.0,16.0,93.0
89,94.0,94.0,16.0,93.0
90,94.0,95.0,17.0,93.0
91,94.0,95.0,17.0,93.0
92,94.0,95.0,17.0,93.0
93,94.0,94.0,17.0,93.0
94,94.0,94.0,16.0,93.0
95,94.0,94.0,16.0,93.0
96,94.0,94.0,16.0,93.0
97,94.0,94.0,17.0,93.0
98,94.0,94.0,17.0,93.0
99,94.0,94.0,17.0,93.0
100,95.0,94.0,17.0,93.0
101,95.0,94.0,16.0,93.0
102,95.0,94.0,16.0,93.0
103,95.0,94.0,16.0,93.0
104,95.0,94.0,16.0,93.0
105,95.0,94.0,16.0,93.0
106,95.0,94.0,16.0,93.0
107,94.0,94.0,16.0,93.0
108,93.0,94.0,16.0,93.0
109,95.0,94.0,16.0,93.0
110,94.0,94.0,16.0,93.0
111,94.0,94.0,16.0,93.0
